Date/time,GTI;humidity;Avg,GTI;humidity;Max,GTI;humidity;Min,GTI;humidity;StdDev,GTI;humidity;Count,AlbedoDown;humidity;Avg,AlbedoDown;humidity;Max,AlbedoDown;humidity;Min,AlbedoDown;humidity;StdDev,AlbedoDown;humidity;Count,AlbedoUp;humidity;Avg,AlbedoUp;humidity;Max,AlbedoUp;humidity;Min,AlbedoUp;humidity;StdDev,AlbedoUp;humidity;Count,GTI;temperature;Avg,GTI;temperature;Max,GTI;temperature;Min,GTI;temperature;StdDev,GTI;temperature;Count,AlbedoDown;temperature;Avg,AlbedoDown;temperature;Max,AlbedoDown;temperature;Min,AlbedoDown;temperature;StdDev,AlbedoDown;temperature;Count,AlbedoUp;temperature;Avg,AlbedoUp;temperature;Max,AlbedoUp;temperature;Min,AlbedoUp;temperature;StdDev,AlbedoUp;temperature;Count,GTI;temperature Pt100;Avg,GTI;temperature Pt100;Max,GTI;temperature Pt100;Min,GTI;temperature Pt100;StdDev,GTI;temperature Pt100;Count,AlbedoDown;temperature Pt100;Avg,AlbedoDown;temperature Pt100;Max,AlbedoDown;temperature Pt100;Min,AlbedoDown;temperature Pt100;StdDev,AlbedoDown;temperature Pt100;Count,AlbedoUp;temperature Pt100;Avg,AlbedoUp;temperature Pt100;Max,AlbedoUp;temperature Pt100;Min,AlbedoUp;temperature Pt100;StdDev,AlbedoUp;temperature Pt100;Count,AlbedoDown;solar_irradiance;Avg,AlbedoDown;solar_irradiance;Max,AlbedoDown;solar_irradiance;Min,AlbedoDown;solar_irradiance;StdDev,AlbedoDown;solar_irradiance;Count,AlbedoUp;solar_irradiance;Avg,AlbedoUp;solar_irradiance;Max,AlbedoUp;solar_irradiance;Min,AlbedoUp;solar_irradiance;StdDev,AlbedoUp;solar_irradiance;Count,GTI;solar_irradiance_tilted;Avg,GTI;solar_irradiance_tilted;Max,GTI;solar_irradiance_tilted;Min,GTI;solar_irradiance_tilted;StdDev,GTI;solar_irradiance_tilted;Count,GTI;voltage Output;Avg,GTI;voltage Output;Max,GTI;voltage Output;Min,GTI;voltage Output;StdDev,GTI;voltage Output;Count,AlbedoDown;voltage Output;Avg,AlbedoDown;voltage Output;Max,AlbedoDown;voltage Output;Min,AlbedoDown;voltage Output;StdDev,AlbedoDown;voltage Output;Count,AlbedoUp;voltage Output;Avg,AlbedoUp;voltage Output;Max,AlbedoUp;voltage Output;Min,AlbedoUp;voltage Output;StdDev,AlbedoUp;voltage Output;Count,GTI;inclination_angle X;Avg,GTI;inclination_angle X;Max,GTI;inclination_angle X;Min,GTI;inclination_angle X;StdDev,GTI;inclination_angle X;Count,AlbedoDown;inclination_angle X;Avg,AlbedoDown;inclination_angle X;Max,AlbedoDown;inclination_angle X;Min,AlbedoDown;inclination_angle X;StdDev,AlbedoDown;inclination_angle X;Count,AlbedoUp;inclination_angle X;Avg,AlbedoUp;inclination_angle X;Max,AlbedoUp;inclination_angle X;Min,AlbedoUp;inclination_angle X;StdDev,AlbedoUp;inclination_angle X;Count,GTI;inclination_angle Y;Avg,GTI;inclination_angle Y;Max,GTI;inclination_angle Y;Min,GTI;inclination_angle Y;StdDev,GTI;inclination_angle Y;Count,AlbedoDown;inclination_angle Y;Avg,AlbedoDown;inclination_angle Y;Max,AlbedoDown;inclination_angle Y;Min,AlbedoDown;inclination_angle Y;StdDev,AlbedoDown;inclination_angle Y;Count,AlbedoUp;inclination_angle Y;Avg,AlbedoUp;inclination_angle Y;Max,AlbedoUp;inclination_angle Y;Min,AlbedoUp;inclination_angle Y;StdDev,AlbedoUp;inclination_angle Y;Count,R1C1_1;Count,R1C1_2;Count,R1C1_3;Count,R1C1_4;Count,R1C1_5;Count,R1C1_6;Count,R1C1_7;Count,R1C2_1;Count,R1C2_2;Count,R1C2_3;Count,R1C2_4;Count,R1C2_5;Count,R1C2_6;Count,R1C2_7;Count,R1C3_1;Count,R1C3_2;Count,R1C3_3;Count,R1C3_4;Count,R1C3_5;Count,R1C3_6;Count,R1C3_7;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T;Avg,addr
2026-08-06 00:00:00,23.608021,23.659113,23.552299,0.025240,60,20.068742,20.134279,20.015259,0.031470,60,19.548613,19.598688,19.505608,0.022672,60,28.320156,28.348595,28.289848,0.015677,60,28.359899,28.383308,28.327232,0.013076,60,28.226421,28.244446,28.204391,0.012248,60,27.624752,27.639023,27.610519,0.006318,60,27.560062,27.576859,27.538010,0.008335,60,27.718810,27.733749,27.702347,0.007408,60,-0.180322,-0.086204,-0.279561,0.039985,60,-0.233410,-0.160778,-0.313236,0.036573,60,-0.158988,-0.067437,-0.271886,0.044176,60,-0.001617,-0.000686,-0.002765,0.000449,60,-0.001809,-0.000865,-0.002804,0.000401,60,-0.002304,-0.001587,-0.003092,0.000361,60,-0.196080,-0.063928,-0.307908,0.045671,60,178.363899,178.477112,178.258835,0.048596,60,-0.438491,-0.320092,-0.575713,0.051003,60,6.757002,6.880723,6.649675,0.051805,60,179.829951,179.933960,179.717575,0.047525,60,0.467008,0.599374,0.321899,0.056122,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9523,13.02,12.92,17.36,19,16,29.00,2912401
2026-08-06 00:01:00,23.608428,23.662165,23.538567,0.029991,60,20.066504,20.134279,20.001526,0.026758,60,19.542305,19.601740,19.493401,0.024719,60,28.339916,28.361946,28.303200,0.014389,60,28.384866,28.410011,28.353935,0.013029,60,28.247786,28.273827,28.231094,0.011381,60,27.631059,27.643387,27.616776,0.006706,60,27.571180,27.591934,27.546158,0.008151,60,27.726038,27.741531,27.707443,0.006620,60,-0.132986,-0.065977,-0.250906,0.036791,60,-0.194243,-0.141201,-0.283136,0.029691,60,-0.099402,-0.030632,-0.247190,0.047481,60,-0.001011,-0.000312,-0.002514,0.000483,60,-0.001334,-0.000662,-0.002517,0.000369,60,-0.001917,-0.001394,-0.002795,0.000293,60,-0.201508,-0.037128,-0.361909,0.064009,60,178.366368,178.481812,178.293915,0.047744,60,-0.453773,-0.278215,-0.535741,0.047722,60,6.755792,6.862865,6.665033,0.053222,60,173.846980,179.976501,-179.995895,46.455206,60,0.476185,0.626490,0.374936,0.055916,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9539,13.00,12.90,17.42,19,16,29.00,2912425
2026-08-06 00:02:00,23.610158,23.662165,23.553825,0.026645,60,20.072506,20.137331,20.018311,0.024644,60,19.546934,19.615473,19.493401,0.025461,60,28.357629,28.391319,28.332573,0.012262,60,28.395280,28.423363,28.353935,0.011866,60,28.260384,28.287178,28.217743,0.013610,60,27.633888,27.650467,27.613510,0.007341,60,27.576187,27.590317,27.564194,0.006687,60,27.729392,27.744217,27.717545,0.005650,60,-0.080104,-0.029858,-0.176742,0.032770,60,-0.157193,-0.104738,-0.257686,0.031136,60,-0.071244,0.022321,-0.168593,0.044690,60,-0.000725,0.000227,-0.001715,0.000454,60,-0.000803,-0.000299,-0.001773,0.000329,60,-0.001551,-0.001034,-0.002543,0.000307,60,-0.197552,-0.063928,-0.305362,0.061493,60,178.366207,178.555908,178.269119,0.053130,60,-0.457822,-0.319982,-0.563277,0.052071,60,6.751254,6.858491,6.618810,0.049588,60,179.852454,179.948059,179.730682,0.055656,60,0.468365,0.587426,0.308735,0.063585,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9539,13.02,12.92,17.31,19,16,29.00,2912449
2026-08-06 00:03:00,23.608581,23.677423,23.538567,0.029001,60,20.073625,20.137331,20.018311,0.025794,60,19.546680,19.601740,19.478142,0.027255,60,28.368755,28.404671,28.332573,0.013708,60,28.406495,28.439384,28.383308,0.011619,60,28.276319,28.303200,28.244446,0.012182,60,27.632971,27.647507,27.614914,0.006949,60,27.578468,27.593063,27.561813,0.006447,60,27.729944,27.743362,27.713516,0.006390,60,-0.048022,0.018059,-0.164943,0.037323,60,-0.101524,-0.051880,-0.183292,0.029002,60,0.010927,0.065063,-0.094744,0.039171,60,0.000111,0.000662,-0.000964,0.000398,60,-0.000482,0.000181,-0.001654,0.000374,60,-0.001002,-0.000512,-0.001809,0.000286,60,-0.183013,-0.064124,-0.319278,0.059202,60,178.367554,178.479279,178.269943,0.043966,60,-0.436039,-0.278932,-0.508448,0.050604,60,6.766921,6.922088,6.646858,0.054012,60,179.844361,179.934280,179.716797,0.047030,60,0.474578,0.586462,0.348413,0.046931,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9577,13.02,12.90,17.52,19,16,29.00,2912473
2026-08-06 00:04:00,23.612523,23.691158,23.540092,0.028538,60,20.075227,20.137331,20.018311,0.028178,60,19.546171,19.603266,19.478142,0.025583,60,28.368221,28.391319,28.348595,0.010825,60,28.412326,28.439384,28.383308,0.012027,60,28.279345,28.303200,28.244446,0.013517,60,27.628553,27.643753,27.615402,0.006490,60,27.576448,27.590897,27.564102,0.006031,60,27.728271,27.746170,27.715591,0.007280,60,-0.065616,-0.005057,-0.166147,0.037889,60,-0.143224,-0.052859,-0.261601,0.046005,60,-0.047008,0.051290,-0.202786,0.057256,60,-0.000478,0.000522,-0.002062,0.000582,60,-0.000658,-0.000051,-0.001666,0.000380,60,-0.001414,-0.000522,-0.002582,0.000454,60,-0.211204,-0.065499,-0.360837,0.064966,60,178.368078,178.450302,178.275726,0.041932,60,-0.448819,-0.345608,-0.535451,0.049105,60,6.753435,6.859948,6.634218,0.052526,60,179.836433,179.948410,179.717575,0.057835,60,0.464441,0.560871,0.308576,0.050391,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9529,13.00,12.92,17.45,19,16,29.00,2912497
2026-08-06 00:05:00,23.606470,23.662165,23.553825,0.024245,60,20.074133,20.170900,20.019836,0.027182,60,19.550571,19.615473,19.478142,0.027779,60,28.372227,28.404671,28.348595,0.012828,60,28.413794,28.439384,28.396660,0.012936,60,28.285131,28.319221,28.260475,0.012245,60,27.625654,27.638474,27.608383,0.007408,60,27.580806,27.597549,27.563217,0.008075,60,27.730955,27.753525,27.713425,0.007895,60,-0.083262,-0.019263,-0.192394,0.036868,60,-0.175282,-0.088098,-0.333058,0.066425,60,-0.069554,0.061263,-0.265237,0.081898,60,-0.000707,0.000623,-0.002697,0.000833,60,-0.000835,-0.000193,-0.001930,0.000370,60,-0.001730,-0.000870,-0.003287,0.000656,60,-0.208764,-0.025784,-0.415371,0.094876,60,178.367829,178.486862,178.264236,0.046530,60,-0.448617,-0.319982,-0.576438,0.053950,60,6.751237,6.896836,6.614611,0.057450,60,161.845989,179.974976,-179.997528,79.078907,60,0.480268,0.627048,0.308678,0.074484,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9563,13.00,12.92,17.46,19,16,29.00,2912521
2026-08-06 00:06:00,23.617049,23.663691,23.553825,0.026449,60,20.074286,20.155642,19.986267,0.029443,60,19.549833,19.615473,19.478142,0.027291,60,28.373651,28.404671,28.348595,0.013687,60,28.421805,28.439384,28.396660,0.012748,60,28.288380,28.319221,28.260475,0.013996,60,27.628790,27.642288,27.619370,0.005649,60,27.581634,27.595657,27.564804,0.006981,60,27.735069,27.750626,27.716293,0.006780,60,-0.103926,-0.032507,-0.262705,0.046291,60,-0.188594,-0.112080,-0.300021,0.040832,60,-0.106411,0.006174,-0.283046,0.072146,60,-0.001082,0.000063,-0.002879,0.000734,60,-0.001042,-0.000326,-0.002635,0.000464,60,-0.001861,-0.001106,-0.002961,0.000403,60,-0.175495,0.120794,-0.305870,0.079140,60,178.390146,178.689270,178.229111,0.069372,60,-0.446028,-0.293361,-0.575858,0.052367,60,6.760178,6.948697,6.669266,0.059591,60,173.836750,179.950195,-179.927399,46.444902,60,0.487824,0.842364,0.308716,0.097989,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9556,13.02,12.92,17.44,19,16,29.00,2912546
2026-08-06 00:07:00,23.626256,23.694210,23.572138,0.025343,60,20.080771,20.138857,20.004578,0.027868,60,19.552885,19.601740,19.496452,0.027063,60,28.382018,28.404671,28.348595,0.012966,60,28.425989,28.466087,28.396660,0.013424,60,28.292652,28.319221,28.260475,0.015581,60,27.642951,27.658951,27.622940,0.008242,60,27.595999,27.612900,27.577255,0.008234,60,27.751231,27.766281,27.726791,0.008973,60,-0.241026,-0.175057,-0.361431,0.044036,60,-0.337781,-0.204093,-0.541066,0.092756,60,-0.282911,-0.135112,-0.550182,0.115854,60,-0.002877,-0.001374,-0.005595,0.001178,60,-0.002417,-0.001756,-0.003625,0.000442,60,-0.003334,-0.002014,-0.005340,0.000916,60,-0.191060,-0.035803,-0.385494,0.072203,60,178.372901,178.455826,178.219299,0.047158,60,-0.432233,-0.346229,-0.561936,0.055275,60,6.744807,6.854124,6.609684,0.056923,60,173.838498,179.974625,-179.993240,46.453755,60,0.480675,0.639152,0.321930,0.070278,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9542,13.00,12.92,17.31,19,16,29.00,2912570
2026-08-06 00:08:00,23.624043,23.663691,23.572138,0.023566,60,20.077440,20.123598,20.018311,0.025840,60,19.563261,19.603266,19.478142,0.027441,60,28.394212,28.418022,28.361946,0.012652,60,28.437337,28.466087,28.410011,0.012441,60,28.308051,28.332573,28.273827,0.015574,60,27.665374,27.679916,27.643417,0.009566,60,27.613022,27.635269,27.594681,0.008640,60,27.770539,27.785812,27.754532,0.008355,60,-0.272273,-0.209490,-0.401643,0.038139,60,-0.354985,-0.250344,-0.523202,0.073890,60,-0.301524,-0.179516,-0.483933,0.083291,60,-0.003066,-0.001826,-0.004922,0.000847,60,-0.002731,-0.002101,-0.004028,0.000383,60,-0.003504,-0.002471,-0.005164,0.000729,60,-0.183217,-0.023355,-0.347678,0.074655,60,178.382741,178.484711,178.254242,0.047923,60,-0.429522,-0.252309,-0.535335,0.059693,60,6.757977,6.914741,6.635620,0.054965,60,179.842867,179.948517,179.690399,0.057055,60,0.486414,0.665035,0.374889,0.054390,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9556,13.00,12.92,17.48,19,16,29.00,2912594
2026-08-06 00:09:00,23.617711,23.695736,23.572138,0.026874,60,20.083086,20.155642,20.019836,0.026832,60,19.561430,19.616999,19.479668,0.027165,60,28.405917,28.447395,28.375298,0.013378,60,28.451089,28.466087,28.423363,0.011234,60,28.324473,28.361946,28.287178,0.015296,60,27.681690,27.696365,27.662399,0.007523,60,27.629356,27.649887,27.614151,0.007771,60,27.785299,27.801987,27.772171,0.007614,60,-0.173166,-0.107635,-0.312550,0.045804,60,-0.243496,-0.172525,-0.338442,0.031618,60,-0.187518,-0.123714,-0.289457,0.036661,60,-0.001907,-0.001258,-0.002944,0.000373,60,-0.001737,-0.001080,-0.003135,0.000459,60,-0.002403,-0.001703,-0.003340,0.000312,60,-0.196940,-0.038838,-0.386313,0.074753,60,178.361651,178.489975,178.256760,0.052865,60,-0.447661,-0.358127,-0.576871,0.052577,60,6.746710,6.911642,6.658140,0.051581,60,179.841556,179.976501,179.730789,0.058948,60,0.480158,0.626909,0.321914,0.061511,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9531,12.99,12.90,17.47,19,16,29.00,2912618
2026-08-06 00:10:00,23.621017,23.682001,23.556877,0.026747,60,20.080924,20.157167,20.004578,0.028332,60,19.560209,19.616999,19.511711,0.024947,60,28.422161,28.447395,28.391319,0.012137,60,28.463462,28.495461,28.439384,0.012834,60,28.334442,28.361946,28.303200,0.013654,60,27.690426,27.704880,27.673172,0.006216,60,27.637999,27.654037,27.623856,0.006981,60,27.793907,27.812241,27.778824,0.006750,60,-0.102550,-0.051289,-0.202989,0.033353,60,-0.175922,-0.115506,-0.243982,0.028679,60,-0.103459,-0.048203,-0.225819,0.038202,60,-0.001052,-0.000490,-0.002297,0.000389,60,-0.001029,-0.000514,-0.002036,0.000335,60,-0.001736,-0.001140,-0.002408,0.000283,60,-0.201305,-0.063536,-0.347678,0.065075,60,178.369022,178.490707,178.269943,0.048833,60,-0.434194,-0.318554,-0.575858,0.049174,60,6.745632,6.858491,6.606886,0.049783,60,173.842858,179.974258,-179.998520,46.455008,60,0.476511,0.706655,0.321883,0.066026,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9538,13.02,12.92,17.43,19,16,29.00,2912642
2026-08-06 00:11:00,23.620839,23.682001,23.558403,0.028265,60,20.080313,20.155642,19.990845,0.032663,60,19.549172,19.620050,19.511711,0.024488,60,28.430394,28.460747,28.418022,0.011371,60,28.471161,28.508812,28.452736,0.011673,60,28.346948,28.375298,28.319221,0.014139,60,27.695268,27.708054,27.681656,0.007010,60,27.644015,27.656509,27.629227,0.007306,60,27.800089,27.817520,27.781723,0.007947,60,-0.168639,-0.046232,-0.349391,0.077086,60,-0.243472,-0.125784,-0.440978,0.091184,60,-0.200918,-0.020421,-0.459000,0.129053,60,-0.002043,-0.000208,-0.004668,0.001312,60,-0.001691,-0.000464,-0.003504,0.000773,60,-0.002403,-0.001241,-0.004352,0.000900,60,-0.200324,-0.022983,-0.347413,0.072831,60,178.370631,178.520706,178.275726,0.048992,60,-0.447451,-0.358127,-0.602411,0.053167,60,6.745752,6.862865,6.652493,0.052619,60,167.833807,179.976624,-179.995895,65.134196,60,0.484658,0.627468,0.348362,0.066135,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9536,13.00,12.90,17.53,19,16,29.00,2912666
2026-08-06 00:12:00,23.621297,23.666742,23.588923,0.020643,60,20.081509,20.141909,20.006104,0.031557,60,19.561023,19.620050,19.501030,0.022575,60,28.443523,28.487450,28.418022,0.012344,60,28.481887,28.522163,28.452736,0.012842,60,28.360477,28.404671,28.332573,0.016668,60,27.713561,27.730240,27.697067,0.008384,60,27.657047,27.675766,27.641983,0.007101,60,27.814198,27.833206,27.798996,0.007389,60,-0.196543,-0.120397,-0.332054,0.042471,60,-0.278103,-0.193815,-0.361934,0.034093,60,-0.234997,-0.133924,-0.351195,0.047308,60,-0.002390,-0.001362,-0.003572,0.000481,60,-0.001971,-0.001208,-0.003330,0.000426,60,-0.002745,-0.001913,-0.003572,0.000336,60,-0.181009,0.109040,-0.359767,0.085216,60,178.380950,178.519653,178.226135,0.057877,60,-0.436106,-0.348287,-0.507607,0.038831,60,6.758251,6.858492,6.618810,0.050295,60,173.848064,179.978775,-179.993500,46.455047,60,0.483593,0.601341,0.321924,0.069661,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9532,13.02,12.89,17.41,19,16,29.00,2912691
2026-08-06 00:13:00,23.627705,23.698788,23.558403,0.027561,60,20.074286,20.125124,19.990845,0.027403,60,19.561328,19.620050,19.511711,0.023284,60,28.454116,28.487450,28.418022,0.014663,60,28.494704,28.522163,28.466087,0.013474,60,28.373695,28.404671,28.345924,0.012575,60,27.725581,27.738602,27.714828,0.005678,60,27.668412,27.688370,27.654648,0.006624,60,27.825508,27.839737,27.810562,0.006727,60,-0.117720,-0.061161,-0.243442,0.037728,60,-0.194113,-0.136551,-0.278731,0.031104,60,-0.129634,-0.057227,-0.246478,0.041498,60,-0.001318,-0.000582,-0.002507,0.000422,60,-0.001181,-0.000613,-0.002442,0.000378,60,-0.001916,-0.001348,-0.002751,0.000307,60,-0.195707,-0.091335,-0.318506,0.061024,60,178.382721,178.498596,178.264236,0.051894,60,-0.434871,-0.321728,-0.601945,0.056499,60,6.750464,6.859948,6.618810,0.054025,60,179.837755,179.947632,179.729691,0.052334,60,0.479199,0.601725,0.321990,0.061040,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9551,12.99,12.90,17.46,19,16,29.00,2912715
2026-08-06 00:14:00,23.623916,23.685053,23.561455,0.025582,60,20.080110,20.157167,20.006104,0.028584,60,19.555301,19.592585,19.484245,0.025904,60,28.464085,28.503471,28.431374,0.011703,60,28.502848,28.522163,28.479439,0.010629,60,28.381261,28.404671,28.361946,0.013305,60,27.732863,27.759598,27.713638,0.007597,60,27.672238,27.692459,27.648270,0.007666,60,27.830374,27.845352,27.815018,0.006079,60,-0.124169,-0.059717,-0.240071,0.038981,60,-0.224682,-0.138020,-0.340644,0.045212,60,-0.151334,-0.038943,-0.258826,0.053807,60,-0.001539,-0.000396,-0.002632,0.000547,60,-0.001245,-0.000599,-0.002408,0.000391,60,-0.002218,-0.001362,-0.003362,0.000446,60,-0.202314,-0.022797,-0.428804,0.096787,60,178.373405,178.487930,178.204605,0.054057,60,-0.429593,-0.322920,-0.561364,0.052545,60,6.760509,6.917679,6.642639,0.054646,60,179.840663,179.976868,179.677277,0.063314,60,0.498069,0.747345,0.282142,0.077934,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9526,12.99,12.90,17.40,19,16,29.00,2912739
2026-08-06 00:15:00,23.622237,23.685053,23.561455,0.026088,60,20.077033,20.125124,20.009155,0.026065,60,19.555581,19.607843,19.514763,0.025582,60,28.471250,28.503471,28.447395,0.011413,60,28.511438,28.551537,28.479439,0.012844,60,28.393812,28.418022,28.361946,0.014467,60,27.742273,27.754440,27.726547,0.007204,60,27.680155,27.693436,27.666153,0.006745,60,27.843029,27.866226,27.830612,0.007290,60,-0.121452,-0.058994,-0.249221,0.039472,60,-0.206801,-0.134594,-0.302713,0.039852,60,-0.134324,-0.041317,-0.253127,0.050254,60,-0.001366,-0.000420,-0.002574,0.000511,60,-0.001218,-0.000592,-0.002500,0.000396,60,-0.002041,-0.001328,-0.002988,0.000393,60,-0.194195,0.042591,-0.558074,0.102279,60,178.384335,178.542603,178.250900,0.058812,60,-0.443266,-0.279886,-0.562763,0.060537,60,6.770812,6.894022,6.646859,0.048906,60,173.825466,179.976624,-179.982666,46.450670,60,0.473744,0.669171,0.242429,0.089105,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9534,13.02,12.92,17.39,19,16,29.00,2912763
2026-08-06 00:16:00,23.621195,23.682001,23.544670,0.026725,60,20.081331,20.143435,20.022888,0.026671,60,19.557666,19.621576,19.501030,0.026549,60,28.481486,28.516823,28.460747,0.011669,60,28.522519,28.551537,28.495461,0.011977,60,28.397995,28.418022,28.375298,0.013031,60,27.750072,27.764084,27.733505,0.007216,60,27.686951,27.699417,27.674606,0.006612,60,27.849350,27.864670,27.829514,0.007651,60,-0.140703,-0.053938,-0.251388,0.043371,60,-0.241061,-0.159310,-0.373926,0.058724,60,-0.186552,-0.040367,-0.322226,0.064608,60,-0.001897,-0.000411,-0.003277,0.000657,60,-0.001411,-0.000541,-0.002521,0.000435,60,-0.002379,-0.001572,-0.003691,0.000580,60,-0.170284,0.116692,-0.386313,0.107871,60,178.359541,178.469437,178.209167,0.050474,60,-0.432765,-0.278932,-0.601860,0.065879,60,6.758306,6.914741,6.653905,0.054331,60,167.837647,179.975327,-179.996277,65.132576,60,0.467087,0.692020,0.308615,0.083154,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9527,13.02,12.92,17.34,19,16,29.00,2912787
2026-08-06 00:17:00,23.621678,23.686579,23.547722,0.028637,60,20.080390,20.128176,20.024414,0.025114,60,19.551715,19.621576,19.501030,0.028176,60,28.495950,28.516823,28.474098,0.012306,60,28.526569,28.551537,28.495461,0.011767,60,28.409032,28.431374,28.375298,0.014257,60,27.762860,27.782272,27.739700,0.008161,60,27.696851,27.713089,27.679306,0.007838,60,27.861734,27.880112,27.841537,0.007884,60,-0.189885,-0.112932,-0.297380,0.043577,60,-0.264897,-0.187207,-0.430210,0.057099,60,-0.190755,-0.089045,-0.384914,0.064917,60,-0.001940,-0.000906,-0.003915,0.000660,60,-0.001905,-0.001133,-0.002983,0.000437,60,-0.002615,-0.001848,-0.004246,0.000564,60,-0.190952,0.045312,-0.358965,0.093873,60,178.368096,178.519653,178.270370,0.052091,60,-0.441491,-0.319105,-0.562195,0.059871,60,6.749650,6.891096,6.638426,0.054283,60,167.862483,179.975693,-179.999496,65.137542,60,0.472625,0.627398,0.308678,0.071703,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9545,13.02,12.92,17.48,19,16,28.99,2912811
2026-08-06 00:18:00,23.623051,23.671320,23.561455,0.024364,60,20.070013,20.143435,20.009155,0.031652,60,19.556191,19.621576,19.502556,0.025874,60,28.499822,28.516823,28.474098,0.011789,60,28.535826,28.564888,28.508812,0.012755,60,28.420781,28.460747,28.375298,0.015121,60,27.770181,27.783432,27.756485,0.006325,60,27.705372,27.720139,27.690231,0.006809,60,27.871094,27.889297,27.857254,0.006331,60,-0.083732,-0.001926,-0.207564,0.042842,60,-0.159253,-0.083937,-0.269432,0.042301,60,-0.072000,0.005224,-0.213709,0.049146,60,-0.000732,0.000053,-0.002173,0.000500,60,-0.000840,-0.000019,-0.002082,0.000430,60,-0.001572,-0.000828,-0.002659,0.000418,60,-0.202947,-0.037317,-0.386587,0.078216,60,178.370179,178.477463,178.272446,0.044720,60,-0.426638,-0.241512,-0.562763,0.059595,60,6.759427,6.851215,6.618810,0.051861,60,179.853778,179.946960,179.756775,0.052478,60,0.492948,0.640682,0.348353,0.057986,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9532,13.02,12.92,17.43,19,16,29.00,2912836
2026-08-06 00:19:00,23.620559,23.672846,23.547722,0.025423,60,20.077592,20.128176,20.010681,0.027016,60,19.560489,19.607843,19.501030,0.024777,60,28.512417,28.543526,28.474098,0.011818,60,28.544549,28.564888,28.522163,0.012272,60,28.428926,28.460747,28.404671,0.014479,60,27.774642,27.786301,27.762497,0.005586,60,27.706883,27.723892,27.689987,0.007367,60,27.874325,27.889420,27.859573,0.007373,60,-0.105516,-0.041898,-0.205637,0.036599,60,-0.216031,-0.148053,-0.301979,0.033818,60,-0.137668,-0.052715,-0.254314,0.045614,60,-0.001400,-0.000536,-0.002586,0.000464,60,-0.001058,-0.000420,-0.002063,0.000367,60,-0.002132,-0.001461,-0.002981,0.000334,60,-0.193773,0.109659,-0.465290,0.107212,60,178.381197,178.498596,178.266296,0.047721,60,-0.437801,-0.278215,-0.602199,0.061369,60,6.761793,6.898751,6.620210,0.059176,60,149.819032,179.978058,-179.998886,100.273314,60,0.486038,0.959628,0.068191,0.134783,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.9516,13.00,12.92,17.37,19,16,29.00,2912860
